Date,open,high,low,close,volume
2024-10-15,2586.79,2674.0,2538.75,2636.39,242.03289999999998
2024-10-16,2631.87,2646.15,2592.09,2600.22,95.6176
2024-10-17,2600.19,2648.59,2576.77,2623.02,119.8508
2024-10-18,2620.71,2674.0,2612.28,2633.68,123.1074
2024-10-19,2631.04,2654.09,2631.0,2648.0,83.4581
2024-10-20,2648.94,2761.0,2643.69,2704.03,226.9489
2024-10-21,2703.87,2709.52,2614.63,2635.29,297.2647
2024-10-22,2632.18,2643.72,2564.66,2578.85,362.6312
2024-10-23,2580.16,2586.4,2453.65,2529.33,533.8395
2024-10-24,2530.56,2557.93,2463.36,2545.43,434.7881
2024-10-25,2545.49,2562.52,2384.0,2474.3,564.6578
2024-10-26,2472.87,2506.56,2443.64,2468.23,195.2027
2024-10-27,2468.1,2542.39,2468.1,2525.93,252.2743
2024-10-28,2528.0,2636.31,2489.83,2631.41,306.03430000000003
2024-10-29,2631.43,2694.01,2603.99,2659.23,446.8009
2024-10-30,2659.49,2720.9,2626.61,2636.1,336.7598
2024-10-31,2637.05,2640.44,2470.03,2517.78,365.9554
2024-11-01,2516.72,2583.2,2481.94,2503.75,146.45589999999999
2024-11-02,2498.46,2498.91,2422.48,2455.03,174.9893
2024-11-03,2455.52,2484.37,2410.62,2471.33,142.0103
2024-11-04,2469.07,2483.92,2361.02,2440.08,236.9928
2024-11-05,2439.0,2640.9,2401.94,2628.48,522.8777
2024-11-06,2630.56,2875.0,2610.0,2794.58,540.9399
2024-11-07,2794.41,2950.0,2779.0,2918.2,371.8186
2024-11-08,2915.0,3057.59,2892.59,3050.87,457.0397
2024-11-09,3047.21,3226.58,2992.22,3223.77,494.2644
2024-11-10,3219.41,3245.3,3071.74,3202.4,712.8711000000001
2024-11-11,3196.7,3438.68,3141.31,3288.36,1100.1064
2024-11-12,3275.57,3300.92,3118.86,3169.97,731.3508
2024-11-13,3166.05,3330.49,3120.77,3187.84,632.871
2024-11-14,3184.2,3197.49,3016.41,3100.41,807.0014
2024-11-15,3102.45,3193.23,2941.53,3189.49,730.3446
2024-11-16,3193.98,3219.16,3036.65,3107.23,410.5143
2024-11-17,3102.53,3148.43,3044.61,3053.58,330.2478
2024-11-18,3056.01,3219.17,3053.43,3129.52,539.3041
2024-11-19,3127.71,3147.68,3068.17,3101.2,442.0285
2024-11-20,3098.78,3156.17,3031.8,3145.7,570.1218
2024-11-21,3145.47,3423.01,3145.47,3341.5,925.8097
2024-11-22,3339.38,3399.37,3262.68,3358.0,481.1166
2024-11-23,3356.33,3494.73,3342.45,3342.45,665.3966
2024-11-24,3342.47,3520.81,3288.22,3467.09,578.0463
2024-11-25,3470.2,3539.57,3281.16,3325.55,1066.8691000000001
2024-11-26,3321.7,3481.36,3250.71,3459.94,474.6508
2024-11-27,3462.73,3682.89,3439.81,3622.36,629.5946
2024-11-28,3623.24,3638.23,3532.01,3597.64,268.1618
2024-11-29,3590.97,3721.39,3561.84,3651.71,479.9781
2024-11-30,3654.3,3735.23,3651.78,3689.58,295.3109
2024-12-01,3693.87,3761.02,3571.38,3592.4,464.3912
2024-12-02,3587.85,3678.49,3559.74,3610.74,613.1234
2024-12-03,3612.09,3748.06,3505.5,3725.61,538.8993
2024-12-04,3729.38,3943.22,3692.0,3938.0,922.3426999999999
2024-12-05,3926.89,3950.0,3700.0,3867.41,608.0196
2024-12-06,3870.8,4082.57,3834.25,4002.71,723.1912
2024-12-07,4000.44,4019.91,3928.62,3971.66,256.5002
2024-12-08,3970.59,4012.63,3841.95,3860.77,428.1246
2024-12-09,3844.22,3941.27,3474.2,3751.72,907.253
2024-12-10,3757.73,3757.73,3524.55,3711.46,400.0328
2024-12-11,3717.74,3943.74,3709.99,3912.76,337.17429999999996
2024-12-12,3914.94,3983.81,3843.0,3909.17,561.9277
2024-12-13,3909.07,3967.72,3880.62,3893.22,210.7191
2024-12-14,3899.05,3908.36,3827.06,3870.27,184.9194
2024-12-15,3875.29,4011.96,3847.23,3905.44,413.6055
2024-12-16,3916.86,4100.0,3886.83,3995.31,352.7814
2024-12-17,3997.03,4024.05,3810.02,3881.67,367.7841
2024-12-18,3883.21,3903.34,3546.52,3706.51,1452.5347000000002
2024-12-19,3698.26,3698.77,3105.68,3109.26,696.8601
2024-12-20,3110.67,3554.03,3105.68,3440.71,243.7268
2024-12-21,3438.38,3438.38,3295.14,3384.96,126.3575
2024-12-22,3381.75,3396.54,3220.0,3338.62,187.4693
2024-12-23,3342.89,3469.58,3271.13,3422.54,272.6546
2024-12-24,3414.61,3545.14,3397.09,3467.45,164.4218
2024-12-25,3476.56,3513.69,3349.69,3370.76,261.37309999999997
2024-12-26,3370.29,3442.89,3307.45,3417.51,203.5883
2024-12-27,3412.81,3421.24,3308.24,3361.38,78.3784
2024-12-28,3361.14,3425.52,3351.71,3404.93,145.7763
2024-12-29,3399.43,3436.34,3327.29,3423.59,133.6301
2024-12-30,3424.99,3428.32,3306.52,3397.02,272.5363
2024-12-31,3395.41,3446.43,3317.62,3340.26,151.8232
2025-01-01,3343.42,3474.84,3326.1,3470.54,158.001
2025-01-02,3474.54,3508.25,3423.1,3465.17,152.1697
2025-01-03,3468.28,3628.98,3465.47,3601.96,194.06279999999998
2025-01-04,3602.38,3675.0,3594.36,3615.12,116.6459
2025-01-05,3614.41,3697.89,3595.76,3648.23,130.1912
2025-01-06,3656.51,3741.9,3623.03,3629.68,232.5731
2025-01-07,3639.28,3645.61,3315.0,3350.43,429.295
2025-01-08,3349.47,3385.0,3213.18,3304.62,161.0725
2025-01-09,3299.33,3333.74,3174.36,3311.46,149.9739
2025-01-10,3302.61,3320.24,3197.96,3277.22,97.617
2025-01-11,3275.78,3316.83,3225.62,3253.38,55.3331
2025-01-12,3253.02,3336.93,3064.37,3064.37,131.1748
2025-01-13,3079.51,3255.79,2931.0,3216.45,293.4272
2025-01-14,3216.45,3247.51,3175.22,3201.26,358.0122
2025-01-15,3202.31,3471.25,3199.35,3350.95,293.6363
2025-01-16,3344.97,3436.57,3266.95,3425.59,345.3466
2025-01-17,3422.58,3525.37,3240.0,3320.0,301.3087
2025-01-18,3320.0,3375.21,3133.41,3147.58,482.8373
2025-01-19,3152.89,3450.0,3150.0,3381.0,862.9039
2025-01-20,3381.01,3388.11,3208.35,3308.85,253.8755
2025-01-21,3306.38,3363.67,3267.52,3327.97,288.5026
2025-01-22,3328.21,3330.47,3189.0,3209.25,181.6805
2025-01-23,3215.21,3416.45,3194.0,3397.92,216.916
2025-01-24,3402.37,3425.34,3270.01,3310.42,153.3818
2025-01-25,3304.39,3360.36,3292.51,3313.45,116.7486
2025-01-26,3308.7,3343.15,3025.81,3059.47,321.8389
2025-01-27,3058.99,3238.3,3050.0,3186.68,159.2149
2025-01-28,3184.55,3209.42,3044.52,3142.5,162.1712
2025-01-29,3135.87,3227.25,3055.34,3225.66,130.9617
2025-01-30,3224.97,3334.01,3212.31,3334.01,120.7423
2025-01-31,3334.66,3427.58,3226.02,3248.53,278.747
2025-02-01,3250.6,3272.15,3057.0,3064.78,218.4856
2025-02-02,3063.71,3101.89,2180.88,2597.98,1112.3745999999999
2025-02-03,2599.99,2917.71,2539.19,2763.37,357.6521
2025-02-04,2765.83,2866.0,2636.15,2804.89,239.1629
2025-02-05,2802.18,2855.92,2716.95,2817.04,469.9326
2025-02-06,2805.17,2809.18,2661.22,2762.5,137.8575
2025-02-07,2763.36,2796.34,2565.16,2613.62,94.6685
2025-02-08,2617.41,2696.63,2591.27,2652.34,173.61589999999998
2025-02-09,2658.59,2663.5,2527.82,2655.83,204.76069999999999
2025-02-10,2655.1,2724.79,2634.24,2705.56,324.1928
2025-02-11,2710.06,2710.72,2568.03,2626.53,320.0573
2025-02-12,2626.54,2792.81,2548.84,2651.61,252.06199999999998
2025-02-13,2656.29,2719.68,2616.0,2687.11,132.6716
2025-02-14,2684.88,2792.39,2679.7,2709.93,137.6559
2025-02-15,2708.04,2723.54,2668.75,2712.54,51.7747
2025-02-16,2711.37,2771.43,2643.02,2753.13,97.6556
2025-02-17,2754.19,2845.41,2654.44,2681.19,599.9838
2025-02-18,2680.2,2733.99,2609.12,2727.25,474.0723
2025-02-19,2727.25,2755.61,2678.95,2742.18,211.9513
2025-02-20,2742.96,2825.83,2709.0,2790.04,317.0057
2025-02-21,2792.07,2840.0,2618.75,2734.68,409.924
2025-02-22,2738.0,2829.77,2722.25,2795.26,181.3161
2025-02-23,2798.41,2852.5,2666.0,2688.59,454.8655
2025-02-24,2689.39,2694.21,2331.03,2437.4,412.9173
2025-02-25,2430.0,2531.54,2364.54,2464.52,359.8246
2025-02-26,2464.89,2464.89,2258.55,2354.42,420.81080000000003
2025-02-27,2354.03,2361.88,2080.58,2128.54,753.4865
2025-02-28,2127.79,2278.78,2106.46,2183.12,238.5891
2025-03-01,2182.78,2260.1,2143.93,2245.02,123.1616
2025-03-02,2235.67,2546.38,2178.25,2352.37,464.3486
